regime_kind,regime,model,sharpe_net,sharpe_gross,mean_return,mean_ret_pct_pm,max_dd_pct,skew,kurt,n_months
full,all,OLS-3,0.8910226641848632,0.8910226641848632,0.017893097542437897,1.7893097542437897,58.456816508954155,-0.08193171443914966,0.35174164355453286,360
nber,recession,OLS-3,1.43816072142872,1.43816072142872,0.02780691985263288,2.780691985263288,14.38933697572557,0.4035734457554312,-0.2868127899978181,37
nber,expansion,OLS-3,0.8320762704160455,0.8320762704160455,0.016757458454273143,1.6757458454273142,58.456816508954155,-0.12794432141797785,0.3829248664549314,323
vix,low_vix,OLS-3,0.5110128022383073,0.5110128022383073,0.010720387865801529,1.0720387865801528,58.45681650895418,-0.05440770980482291,0.48393900237765974,133
vix,mid_vix,OLS-3,1.5637053316849894,1.5637053316849894,0.029079137838516348,2.907913783851635,24.187006290112656,0.028785762278945946,0.35190181467265935,108
vix,high_vix,OLS-3,0.7882794599171966,0.7882794599171966,0.015757618845094735,1.5757618845094734,49.800476921890606,-0.11019120473317405,0.06021740166160949,119
decade,1980s,OLS-3,1.1343548534733636,1.1343548534733636,0.023743391897640034,2.3743391897640036,29.55948246758441,0.2965373824789586,-0.3791376248449887,36
decade,1990s,OLS-3,0.6783625382518735,0.6783625382518735,0.013606507520900956,1.3606507520900957,58.45681650895419,-0.0390282125228493,0.04286131056986875,120
decade,2000s,OLS-3,1.1927480149304381,1.1927480149304381,0.023114294600741478,2.3114294600741476,45.668948406768315,-0.0064866426987600125,0.5779430935112453,120
decade,2010s,OLS-3,0.6844578264669334,0.6844578264669334,0.014050675623398911,1.4050675623398912,29.838796751067363,-0.3856108791016689,0.6745766558052448,84
full,all,ENet+H,0.76556424673416,0.76556424673416,0.015615794218854884,1.5615794218854884,61.60383935772137,-0.08193171443914954,0.3517416435545311,360
nber,recession,ENet+H,1.3078587094571519,1.3078587094571519,0.025685731984695082,2.568573198469508,15.081554685994345,0.4035734457554311,-0.28681278999781945,37
nber,expansion,ENet+H,0.706977924064367,0.706977924064367,0.014462271936080622,1.4462271936080622,61.60383935772137,-0.1279443214179779,0.3829248664549336,323
vix,low_vix,ENet+H,0.390919754793654,0.390919754793654,0.008330134077267437,0.8330134077267437,61.60383935772137,-0.0544077098048226,0.48393900237765974,133
vix,mid_vix,ENet+H,1.4282269580796867,1.4282269580796867,0.0269779839074731,2.69779839074731,25.931141129813938,0.028785762278946175,0.351901814672662,108
vix,high_vix,ENet+H,0.6622459002513387,0.6622459002513387,0.013446687600874745,1.3446687600874745,52.47359175649194,-0.110191204733174,0.060217401661608605,119
decade,1980s,ENet+H,1.0139891506057215,1.0139891506057215,0.021558214632033848,2.155821463203385,31.981741393005443,0.29653738247895883,-0.3791376248449878,36
decade,1990s,ENet+H,0.5527561366720097,0.5527561366720097,0.01126170218513358,1.126170218513358,61.60383935772137,-0.03902821252284963,0.04286131056986919,120
decade,2000s,ENet+H,1.0627416420924145,1.0627416420924145,0.020919210781630747,2.091921078163075,47.405517547799796,-0.006486642698759809,0.5779430935112422,120
decade,2010s,ENet+H,0.5617291446604554,0.5617291446604554,0.011712864714557382,1.1712864714557383,32.63171805386192,-0.38561087910166925,0.6745766558052471,84
full,all,PCR,1.0894707776191888,1.0894707776191888,0.021146388004699326,2.114638800469933,52.82560544651192,-0.08193171443914954,0.3517416435545315,360
nber,recession,PCR,1.6442703550259652,1.6442703550259652,0.030728582083040225,3.0728582083040226,13.20548439096866,0.4035734457554308,-0.28681278999781856,37
nber,expansion,PCR,1.0299548291584217,1.0299548291584217,0.02004873728984294,2.0048737289842937,52.825605446511915,-0.12794432141797757,0.3829248664549323,323
vix,low_vix,PCR,0.700974059412103,0.700974059412103,0.014213613335292159,1.421361333529216,52.82560544651192,-0.05440770980482282,0.4839390023776593,133
vix,mid_vix,PCR,1.778002851129529,1.778002851129529,0.031958242981658,3.1958242981658005,21.2751640820045,0.02878576227894615,0.3519018146726616,108
vix,high_vix,PCR,0.98763732408705,0.98763732408705,0.019082343412427195,1.9082343412427194,45.11868679839452,-0.11019120473317386,0.06021740166160905,119
decade,1980s,PCR,1.3247473926241622,1.3247473926241622,0.02680098359587919,2.680098359587919,25.500341127889577,0.29653738247895867,-0.3791376248449887,36
decade,1990s,PCR,0.8770447306092954,0.8770447306092954,0.017003189121821773,1.7003189121821773,52.825605446511936,-0.03902821252284949,0.04286131056986742,120
decade,2000s,PCR,1.3983900112857872,1.3983900112857872,0.02619293029368892,2.619293029368892,42.60119125100303,-0.006486642698759679,0.5779430935112431,120
decade,2010s,PCR,0.8785880878210373,0.8785880878210373,0.01743249931403361,1.743249931403361,26.430015167719382,-0.385610879101669,0.6745766558052471,84
full,all,PLS,1.0250109076859852,1.0250109076859852,0.02277303323583004,2.2773033235830042,59.534321662568544,-0.08193171443914957,0.3517416435545315,360
nber,recession,PLS,1.5773218718998943,1.5773218718998943,0.03374126819108538,3.3741268191085383,15.320874465759571,0.40357344575543047,-0.28681278999781945,37
nber,expansion,PLS,0.9656799618474533,0.9656799618474533,0.02151661003662122,2.151661003662122,59.534321662568544,-0.12794432141797762,0.3829248664549332,323
vix,low_vix,PLS,0.639270888150548,0.639270888150548,0.014837449710363979,1.483744971036398,59.534321662568566,-0.054407709804822735,0.4839390023776584,133
vix,mid_vix,PLS,1.7083947808317248,1.7083947808317248,0.035148796523434236,3.514879652343424,24.88881478067892,0.02878576227894601,0.35190181467265935,108
vix,high_vix,PLS,0.9228819491320611,0.9228819491320611,0.020410429654533678,2.041042965453368,51.286642683002825,-0.11019120473317412,0.06021740166160949,119
decade,1980s,PLS,1.2629041324513999,1.2629041324513999,0.029245552213628727,2.9245552213628727,29.9611434344083,0.2965373824789585,-0.3791376248449887,36
decade,1990s,PLS,0.8125088272148727,0.8125088272148727,0.01803053079409065,1.8030530794090651,59.53432166256856,-0.03902821252284939,0.042861310569868305,120
decade,2000s,PLS,1.3315934259795887,1.3315934259795887,0.028549545492285378,2.854954549228538,48.004842831666025,-0.006486642698759674,0.5779430935112435,120
decade,2010s,PLS,0.8155307415937296,0.8155307415937296,0.018521939652893532,1.852193965289353,30.447228246017715,-0.38561087910166925,0.6745766558052471,84
full,all,GLM+H,0.8573138923365754,0.8573138923365754,0.017893097542437893,1.7893097542437892,60.66644516204931,-0.08193171443914955,0.35174164355453197,360
nber,recession,GLM+H,1.403150549276275,1.403150549276275,0.02819672197456983,2.819672197456983,15.067060345432623,0.4035734457554311,-0.28681278999781723,37
nber,expansion,GLM+H,0.7984642442048606,0.7984642442048606,0.016712806198819066,1.6712806198819066,60.6664451620493,-0.12794432141797785,0.3829248664549323,323
vix,low_vix,GLM+H,0.4787456238445729,0.4787456238445729,0.010438363701507662,1.0438363701507662,60.6664451620493,-0.054407709804822776,0.4839390023776584,133
vix,mid_vix,GLM+H,1.5273043497577887,1.5273043497577887,0.029518962369060903,2.9518962369060904,25.43421864229409,0.028785762278945803,0.3519018146726598,108
