regime_kind,regime,model,sharpe_net,sharpe_gross,mean_return,mean_ret_pct_pm,max_dd_pct,skew,kurt,n_months
full,all,OLS-3,0.28971201372094835,0.5812710603687504,0.0015334001142953252,0.15334001142953252,9.190358357247508,0.10355265869707216,0.25583927686990204,120
nber,recession,OLS-3,,,,,,,,0
nber,expansion,OLS-3,0.28971201372094835,0.5812710603687504,0.0015334001142953252,0.15334001142953252,9.190358357247508,0.10355265869707216,0.25583927686990204,120
vix,low_vix,OLS-3,,,,,,,,0
vix,mid_vix,OLS-3,,,,,,,,0
vix,high_vix,OLS-3,,,,,,,,0
decade,2020s,OLS-3,0.45641817033161874,0.7587722581751024,0.0023081472324009583,0.23081472324009583,5.545315756010867,-0.47926476994006534,1.0605854194867401,45
decade,2030s,OLS-3,0.19696954786049628,0.482562908563738,0.0010685518434319448,0.10685518434319448,9.19035835724752,0.396504884243259,-0.050967382043159315,75
full,all,ENet+H,0.5270841368898304,0.8590681213036439,0.0024587259527129933,0.24587259527129932,11.343969197204999,0.03332649447623257,-0.3756306390743278,120
nber,recession,ENet+H,,,,,,,,0
nber,expansion,ENet+H,0.5270841368898304,0.8590681213036439,0.0024587259527129933,0.24587259527129932,11.343969197204999,0.03332649447623257,-0.3756306390743278,120
vix,low_vix,ENet+H,,,,,,,,0
vix,mid_vix,ENet+H,,,,,,,,0
vix,high_vix,ENet+H,,,,,,,,0
decade,2020s,ENet+H,0.012202013958286274,0.3251254761557421,5.858680339069507e-05,0.0058586803390695075,11.343969197204999,0.013596998896154008,-0.28683787964516894,45
decade,2030s,ENet+H,0.8606166579931621,1.210257224278702,0.0038988094423063717,0.3898809442306372,7.704436358234755,0.08381704891557931,-0.5040108713291058,75
full,all,PCR,0.8443465092972817,1.1400439870292582,0.004427084818372843,0.4427084818372843,10.414855211181647,0.3398263272973939,-0.19707039587009767,120
nber,recession,PCR,,,,,,,,0
nber,expansion,PCR,0.8443465092972817,1.1400439870292582,0.004427084818372843,0.4427084818372843,10.414855211181647,0.3398263272973939,-0.19707039587009767,120
vix,low_vix,PCR,,,,,,,,0
vix,mid_vix,PCR,,,,,,,,0
vix,high_vix,PCR,,,,,,,,0
decade,2020s,PCR,0.7097680669651334,0.9951236218651018,0.003824743447923674,0.3824743447923674,5.272399758889396,0.24160556557592477,-0.2971888681999082,45
decade,2030s,PCR,0.9296031577981799,1.2318952999888235,0.004788489640642345,0.4788489640642345,10.414855211181601,0.4131963488540582,-0.14615414586021247,75
full,all,PLS,0.8307102421548099,1.072315525586549,0.005269491099189377,0.5269491099189376,10.764645571722868,0.18301331096043172,0.7995113173912776,120
nber,recession,PLS,,,,,,,,0
nber,expansion,PLS,0.8307102421548099,1.072315525586549,0.005269491099189377,0.5269491099189376,10.764645571722868,0.18301331096043172,0.7995113173912776,120
vix,low_vix,PLS,,,,,,,,0
vix,mid_vix,PLS,,,,,,,,0
vix,high_vix,PLS,,,,,,,,0
decade,2020s,PLS,0.5619641089842982,0.8263749451837402,0.003246978358174615,0.32469783581746153,9.532720035804415,0.39893511872676246,2.4437103721561835,45
decade,2030s,PLS,0.9770904165108388,1.2086914653244762,0.0064829987437982324,0.6482998743798233,10.764645571722856,0.059796064955269776,0.20558179944621013,75
full,all,GLM+H,0.5188278211028803,0.8701502127426134,0.0022749006595725956,0.22749006595725957,18.627083848391294,0.3365114156441135,-0.2499076960576052,120
nber,recession,GLM+H,,,,,,,,0
nber,expansion,GLM+H,0.5188278211028803,0.8701502127426134,0.0022749006595725956,0.22749006595725957,18.627083848391294,0.3365114156441135,-0.2499076960576052,120
vix,low_vix,GLM+H,,,,,,,,0
vix,mid_vix,GLM+H,,,,,,,,0
vix,high_vix,GLM+H,,,,,,,,0
decade,2020s,GLM+H,1.0486275738211537,1.3918335737372456,0.004611448196217907,0.4611448196217907,4.36375037988639,0.37208711928416877,0.0024549205872292923,45
decade,2030s,GLM+H,0.2017617419246955,0.5616079170367396,0.0008729721375854094,0.08729721375854094,18.62708384839126,0.3152198177103338,-0.4532989416850932,75
full,all,GBRT+H,1.3708870356542895,1.6429256482959216,0.0077980579614132526,0.7798057961413253,8.324988082184708,-0.01005651416329993,-0.0757664492163701,120
nber,recession,GBRT+H,,,,,,,,0
nber,expansion,GBRT+H,1.3708870356542895,1.6429256482959216,0.0077980579614132526,0.7798057961413253,8.324988082184708,-0.01005651416329993,-0.0757664492163701,120
vix,low_vix,GBRT+H,,,,,,,,0
vix,mid_vix,GBRT+H,,,,,,,,0
vix,high_vix,GBRT+H,,,,,,,,0
decade,2020s,GBRT+H,1.588560393486134,1.8726589413530754,0.008649280234990024,0.8649280234990024,3.852996677656243,0.13803780249420936,-0.5267910198826433,45
decade,2030s,GBRT+H,1.2511216606515903,1.5167963208594823,0.007287324597267189,0.728732459726719,8.324988082184708,-0.07308377024519315,0.09465929317806143,75
full,all,NN1,1.0473799418015044,1.3452908814950302,0.0054466935396204645,0.5446693539620464,9.605032053784727,-0.02045072299187996,0.156828611356838,120
nber,recession,NN1,,,,,,,,0
nber,expansion,NN1,1.0473799418015044,1.3452908814950302,0.0054466935396204645,0.5446693539620464,9.605032053784727,-0.02045072299187996,0.156828611356838,120
vix,low_vix,NN1,,,,,,,,0
vix,mid_vix,NN1,,,,,,,,0
vix,high_vix,NN1,,,,,,,,0
decade,2020s,NN1,1.181866323259312,1.475433091204855,0.006103807183354137,0.6103807183354136,6.121893838018456,-0.012859029370937346,-0.41288384212659457,45
decade,2030s,NN1,0.9682074231902846,1.2685620719788966,0.0050524253533802636,0.5052425353380263,9.60503205378475,-0.02358062350273426,0.4837492395588674,75
full,all,NN2,0.8012494348750192,1.0833940729026732,0.004379353497305176,0.4379353497305176,7.170441117069121,-0.06181182858680715,0.052967894571098295,120
nber,recession,NN2,,,,,,,,0
nber,expansion,NN2,0.8012494348750192,1.0833940729026732,0.004379353497305176,0.4379353497305176,7.170441117069121,-0.06181182858680715,0.052967894571098295,120
vix,low_vix,NN2,,,,,,,,0
vix,mid_vix,NN2,,,,,,,,0
vix,high_vix,NN2,,,,,,,,0
decade,2020s,NN2,0.4679921924584169,0.7739285633526285,0.002367435190941537,0.2367435190941537,6.54085771533998,-0.30126702920745035,0.556027721492693,45
decade,2030s,NN2,0.9857281440846477,1.2572084969070934,0.00558650448112336,0.558650448112336,7.170441117069132,0.002758832687212505,-0.2351347913428894,75
full,all,NN3,0.8831429689994356,1.1977521602471888,0.004351935909307563,0.43519359093075627,11.334139822399454,0.08760206104780953,-0.14663280674046097,120
nber,recession,NN3,,,,,,,,0
nber,expansion,NN3,0.8831429689994356,1.1977521602471888,0.004351935909307563,0.43519359093075627,11.334139822399454,0.08760206104780953,-0.14663280674046097,120
vix,low_vix,NN3,,,,,,,,0
vix,mid_vix,NN3,,,,,,,,0
vix,high_vix,NN3,,,,,,,,0
decade,2020s,NN3,0.7776267995569027,1.0843616183144233,0.003891235301129811,0.3891235301129811,4.815788624120557,-0.22855893558770082,-0.5213415409088915,45
decade,2030s,NN3,0.948482722576784,1.2681522845018458,0.004628356274214213,0.4628356274214213,8.05296748063485,0.2947598213595356,0.0634636998768463,75
full,all,NN4,0.8214098801366551,1.0970335332729801,0.004600804340804008,0.46008043408040084,9.020009149505714,0.08009231967605443,0.2958218843915641,120
nber,recession,NN4,,,,,,,,0
nber,expansion,NN4,0.8214098801366551,1.0970335332729801,0.004600804340804008,0.46008043408040084,9.020009149505714,0.08009231967605443,0.2958218843915641,120
vix,low_vix,NN4,,,,,,,,0
vix,mid_vix,NN4,,,,,,,,0
vix,high_vix,NN4,,,,,,,,0
decade,2020s,NN4,0.8453300118758273,1.1742876796883488,0.003950731649245867,0.3950731649245867,5.756739202993316,0.11092675883303693,-0.2590638182022671,45
decade,2030s,NN4,0.8198643758355278,1.0742385865127968,0.004990847955738895,0.49908479557388946,9.020009149505722,0.04693415196043469,0.2044248546760432,75
full,all,ENS-AVG,1.7147320905573773,1.9922015096413583,0.00959771064999078,0.959771064999078,4.4821257776847165,0.24092021183532936,-0.03438441364771405,120
nber,recession,ENS-AVG,,,,,,,,0
nber,expansion,ENS-AVG,1.7147320905573773,1.9922015096413583,0.00959771064999078,0.959771064999078,4.4821257776847165,0.24092021183532936,-0.03438441364771405,120
vix,low_vix,ENS-AVG,,,,,,,,0
vix,mid_vix,ENS-AVG,,,,,,,,0
vix,high_vix,ENS-AVG,,,,,,,,0
decade,2020s,ENS-AVG,1.6500428872036017,1.9319791876820311,0.009214265351583413,0.9214265351583413,3.506584800381897,-0.08923888163866814,-0.9215318745578807,45
decade,2030s,ENS-AVG,1.7537349747983815,2.028530794609927,0.009827777829035196,0.9827777829035196,4.482125777684721,0.43682613932678355,0.4655052666501467,75
full,all,ENS-MSE,0.96900437489936,1.291594291266701,0.0045992899107558894,0.45992899107558893,9.68113943591037,-0.14376063129022715,0.21448095700402048,120
nber,recession,ENS-MSE,,,,,,,,0
nber,expansion,ENS-MSE,0.96900437489936,1.291594291266701,0.0045992899107558894,0.45992899107558893,9.68113943591037,-0.14376063129022715,0.21448095700402048,120
vix,low_vix,ENS-MSE,,,,,,,,0
vix,mid_vix,ENS-MSE,,,,,,,,0
vix,high_vix,ENS-MSE,,,,,,,,0
decade,2020s,ENS-MSE,1.4062365333812996,1.7346879544524907,0.006669928790278904,0.6669928790278904,4.332386307933821,0.12361929737473873,-0.09003682385823453,45
decade,2030s,ENS-MSE,0.7123966263668323,1.0339278065562205,0.00335690658304208,0.335690658304208,9.681139435910383,-0.31451246453947035,0.2743439980728737,75
