regime_kind,regime,model,sharpe_net,sharpe_gross,mean_return,mean_ret_pct_pm,max_dd_pct,skew,kurt,n_months
full,all,OLS-3,0.1068284388389349,0.4489219441868057,0.0004932891609258797,0.049328916092587966,11.86567697566901,-0.08267537152190767,0.1487524286287112,120
nber,recession,OLS-3,,,,,,,,0
nber,expansion,OLS-3,0.1068284388389349,0.4489219441868057,0.0004932891609258797,0.049328916092587966,11.86567697566901,-0.08267537152190767,0.1487524286287112,120
vix,low_vix,OLS-3,,,,,,,,0
vix,mid_vix,OLS-3,,,,,,,,0
vix,high_vix,OLS-3,,,,,,,,0
decade,2020s,OLS-3,-0.07040442032518555,0.23822551506900852,-0.00035505116953447874,-0.03550511695344787,10.918901175834993,0.6475969001657883,-0.016768554013788073,45
decade,2030s,OLS-3,0.2311710391205795,0.5985009067278959,0.0010022933592020943,0.10022933592020943,11.865676975668991,-0.7352732874409038,0.4207226307205869,75
full,all,ENet+H,1.3010807565955498,1.6102103088672644,0.006502737573502456,0.6502737573502456,8.187008382085212,-0.07430052271329209,-0.8149468153035366,120
nber,recession,ENet+H,,,,,,,,0
nber,expansion,ENet+H,1.3010807565955498,1.6102103088672644,0.006502737573502456,0.6502737573502456,8.187008382085212,-0.07430052271329209,-0.8149468153035366,120
vix,low_vix,ENet+H,,,,,,,,0
vix,mid_vix,ENet+H,,,,,,,,0
vix,high_vix,ENet+H,,,,,,,,0
decade,2020s,ENet+H,0.6343586641558933,0.969310829103663,0.002940622390935446,0.29406223909354456,8.187008382085212,0.18635406420369086,-0.6170895888864565,45
decade,2030s,ENet+H,1.6925271704325282,1.9937512029952524,0.008640006683042661,0.8640006683042661,4.9147284755137886,-0.25575181856839907,-0.7779657417400321,75
full,all,PCR,-0.14483684838689564,0.16281063536940057,-0.0007256392558301353,-0.07256392558301353,20.220238707957076,0.10319503627592291,0.46724104373521014,120
nber,recession,PCR,,,,,,,,0
nber,expansion,PCR,-0.14483684838689564,0.16281063536940057,-0.0007256392558301353,-0.07256392558301353,20.220238707957076,0.10319503627592291,0.46724104373521014,120
vix,low_vix,PCR,,,,,,,,0
vix,mid_vix,PCR,,,,,,,,0
vix,high_vix,PCR,,,,,,,,0
decade,2020s,PCR,0.3833214093717064,0.6850972920458134,0.0018886533400696928,0.18886533400696928,6.716181523041286,0.06841602943524416,-0.4047714496961854,45
decade,2030s,PCR,-0.45839859942782374,-0.1441715697539992,-0.002294214813370032,-0.2294214813370032,20.220238707957012,0.13351489104445222,1.0039637359507037,75
full,all,PLS,0.40684151324838014,0.671306897955351,0.0023697884783785528,0.23697884783785528,11.16014222738098,-0.1779656536997015,-0.08029258414671858,120
nber,recession,PLS,,,,,,,,0
nber,expansion,PLS,0.40684151324838014,0.671306897955351,0.0023697884783785528,0.23697884783785528,11.16014222738098,-0.1779656536997015,-0.08029258414671858,120
vix,low_vix,PLS,,,,,,,,0
vix,mid_vix,PLS,,,,,,,,0
vix,high_vix,PLS,,,,,,,,0
decade,2020s,PLS,0.1321227664531856,0.4281528256739663,0.0006763843898808258,0.06763843898808258,9.742421303507069,-0.748055360318687,0.687714810549716,45
decade,2030s,PLS,0.5468708049081171,0.7981066366279638,0.003385830931477188,0.33858309314771884,11.160142227380957,-0.028141436502048766,-0.47800851942948075,75
full,all,GLM+H,0.25195010170594423,0.5123878637668933,0.0014939718802820794,0.14939718802820795,11.745541453974012,-0.2523513541163676,0.6531758401010546,120
nber,recession,GLM+H,,,,,,,,0
